age,player_height,player_weight,draft_round,draft_number,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,DR&DN
26,200.66,88.45044,1,23,79,12.3,3.3,1.6,-2.7,0.03,0.11800000000000001,0.209,0.5760000000000001,0.10400000000000001,23
29,187.96,102.0582,1,14,70,7.6,2.4,2.4,-8.7,0.019,0.096,0.14400000000000002,0.546,0.15,14
22,193.04,77.11064,2,32,15,2.1,0.5,0.9,-4.5,0.012,0.09,0.212,0.401,0.245,62
22,203.2,90.7184,1,18,30,5.1,2.1,1,-6.5,0.036000000000000004,0.147,0.24600000000000002,0.45299999999999996,0.138,18
25,200.66,99.79024,1,25,62,19.4,6,3.5,-3.3,0.027999999999999997,0.153,0.247,0.547,0.159,25
26,193.04,97.52228000000001,2,30,13,19.4,3.9,5.1,-0.2,0.015,0.12,0.293,0.529,0.282,60
22,205.74,131.088088,2,35,69,4.5,3,0.4,7.8,0.127,0.13699999999999998,0.17600000000000002,0.545,0.053,65
31,198.12,99.79024,2,40,56,5.8,1.7,1.1,2.5,0.023,0.102,0.192,0.518,0.115,70
35,203.2,102.0582,1,3,70,13.1,5,2.9,8.5,0.040999999999999995,0.131,0.18,0.5760000000000001,0.13,3
31,193.04,95.25432,2,53,31,4,2.1,1.3,-14.5,0.022000000000000002,0.14400000000000002,0.133,0.489,0.109,83
28,190.5,89.357624,2,41,42,9.4,2,3.4,-2,0.028999999999999998,0.073,0.248,0.483,0.266,71
23,187.96,83.91452,2,52,6,0.8,0.3,0.2,-3.4,0.111,0,0.153,0.40299999999999997,0.071,82
26,213.36,111.13004,Undrafted,Undrafted,46,7.1,4.3,0.6,-12.1,0.087,0.191,0.223,0.446,0.063,Undrafted
22,210.82,120.20188,1,1,82,20.7,14.2,1.3,8.1,0.11,0.314,0.24,0.619,0.059000000000000004,1
40,185.42,81.64656,Undrafted,Undrafted,50,2.5,1.3,1.5,-7.2,0.037000000000000005,0.106,0.142,0.499,0.225,Undrafted
37,180.34,77.11064,Undrafted,Undrafted,17,1.6,0.4,1.2,15.9,0.024,0.033,0.153,0.29600000000000004,0.21,Undrafted
23,210.82,117.02673600000001,Undrafted,Undrafted,9,1.3,1.3,0,-13,0.082,0.13,0.151,0.349,0,Undrafted
25,213.36,127.00576000000001,1,29,55,4.2,2.1,0.3,1.4,0.066,0.113,0.165,0.539,0.03,29
25,205.74,108.86208,1,30,81,10.8,8.9,1.2,-6.5,0.11199999999999999,0.243,0.155,0.606,0.067,30
27,205.74,108.86208,1,18,76,20.6,8.9,2.3,7.6,0.071,0.204,0.262,0.535,0.10400000000000001,18
26,213.36,127.00576000000001,1,8,79,2.9,5,0.5,4.2,0.14400000000000002,0.203,0.097,0.536,0.047,8
27,195.58,98.88305600000001,1,23,82,11.2,2.9,3.1,1.1,0.016,0.092,0.17300000000000001,0.529,0.152,23
24,190.5,81.64656,1,24,61,8.3,3.2,3.8,-2.5,0.022000000000000002,0.115,0.183,0.49200000000000005,0.242,24
23,203.2,97.975872,2,53,14,1.1,0.4,0.1,-23.3,0,0.11599999999999999,0.275,0.326,0.045,83
28,205.74,95.25432,1,6,5,3.4,0.2,0.2,0.7,0,0.045,0.275,0.5710000000000001,0.077,6
26,193.04,97.975872,1,5,51,24.6,4.2,6.9,-6.2,0.027999999999999997,0.107,0.322,0.5489999999999999,0.336,5
33,195.58,88.45044,1,13,28,5,1.9,1.6,-13,0.024,0.126,0.193,0.49700000000000005,0.215,13
24,190.5,92.98635999999999,1,3,82,18.8,3,10.5,7.3,0.013999999999999999,0.082,0.23199999999999998,0.595,0.42700000000000005,3
30,195.58,100.697424,1,17,59,9.7,4.3,2.1,-5.2,0.05,0.128,0.168,0.519,0.107,17
30,203.2,106.59411999999999,1,23,53,3.7,2.6,0.7,0.2,0.04,0.149,0.14400000000000002,0.43700000000000006,0.068,23
29,195.58,95.25432,Undrafted,Undrafted,78,7.5,3.4,2.2,-0.7,0.040999999999999995,0.134,0.179,0.494,0.166,Undrafted
25,190.5,83.91452,1,5,64,14.8,2.7,5.8,5.4,0.017,0.081,0.225,0.573,0.28800000000000003,5
42,218.44,117.93392,1,4,39,3,5.1,0.1,3.6,0.11800000000000001,0.221,0.086,0.591,0.012,4
30,213.36,111.13004,1,9,77,23.6,8.6,3.5,9.1,0.040999999999999995,0.22699999999999998,0.287,0.585,0.171,9
22,205.74,99.79024,2,47,70,1.3,2,0.6,-13.4,0.086,0.14400000000000002,0.10800000000000001,0.397,0.096,77
35,205.74,111.13004,1,4,26,3.8,2.9,0.4,-14.6,0.077,0.187,0.163,0.455,0.044000000000000004,4
22,205.74,95.25432,1,19,44,7.9,5,1.4,-5.5,0.051,0.187,0.149,0.537,0.087,19
26,208.28,113.398,1,4,69,12,8.6,1.2,-2.2,0.092,0.23,0.203,0.495,0.062,4
33,185.42,95.25432,1,24,82,11.7,2.1,2.9,6.5,0.012,0.069,0.185,0.556,0.157,24
23,213.36,124.7378,1,2,70,7.2,6.1,0.8,-8.7,0.085,0.19699999999999998,0.175,0.456,0.055,2
25,205.74,97.52228000000001,1,19,75,11.4,4.7,0.7,-13.5,0.075,0.155,0.214,0.555,0.055,19
23,210.82,106.59411999999999,1,12,65,2.7,2.5,0.4,-1.3,0.10300000000000001,0.177,0.152,0.498,0.048,12
24,210.82,127.00576000000001,2,42,62,5.2,4,0.6,-1.7,0.11900000000000001,0.203,0.18600000000000003,0.515,0.061,72
26,205.74,117.93392,1,19,69,17.6,10.3,2,-8.3,0.091,0.276,0.273,0.513,0.11800000000000001,19
20,213.36,107.95489599999999,1,6,66,8.6,5.2,0.8,-7.7,0.074,0.179,0.188,0.485,0.055999999999999994,6
27,228.6,140.61352,1,1,55,22,10.8,2.3,4.1,0.098,0.22699999999999998,0.272,0.5870000000000001,0.11599999999999999,1
25,200.66,102.0582,Undrafted,Undrafted,54,2.8,1.1,0.7,2.9,0.044000000000000004,0.073,0.13,0.518,0.098,Undrafted
21,203.2,99.79024,1,23,35,7.3,3.6,0.9,-6.7,0.055,0.149,0.185,0.48,0.074,23
26,190.5,91.171992,2,41,74,12.4,2.5,2,-1.2,0.019,0.091,0.23800000000000002,0.49200000000000005,0.124,71
29,205.74,102.0582,Undrafted,Undrafted,45,3.4,1.6,0.4,-0.6,0.065,0.158,0.2,0.494,0.085,Undrafted
31,200.66,111.13004,1,6,75,11.5,2.9,1.4,-1.1,0.022000000000000002,0.11199999999999999,0.222,0.539,0.10099999999999999,6
22,195.58,95.25432,2,39,29,1.6,0.7,0.2,-2.5,0.008,0.12,0.23,0.34700000000000003,0.079,69
27,208.28,106.59411999999999,1,12,65,8.4,3.3,1.9,11,0.046,0.11699999999999999,0.16,0.583,0.114,12
33,220.98,117.93392,1,20,73,14.1,9.3,1.4,0.7,0.132,0.217,0.22899999999999998,0.522,0.082,20
31,198.12,99.79024,1,5,76,21.3,6,5.1,-2,0.044000000000000004,0.132,0.254,0.55,0.242,5
28,203.2,106.59411999999999,Undrafted,Undrafted,49,12,9,1.4,-8.3,0.07,0.226,0.163,0.517,0.062,Undrafted
25,215.9,106.59411999999999,1,2,79,11.8,11.7,1,7.8,0.131,0.258,0.145,0.632,0.043,2
21,203.2,97.52228000000001,1,4,74,6.8,4.6,1.2,-1.3,0.086,0.212,0.198,0.486,0.11,4
31,182.88,79.3786,1,23,50,5.8,1.1,1.5,0.1,0.015,0.077,0.19,0.5429999999999999,0.177,23
28,210.82,111.13004,1,14,75,12.2,7.2,2.2,-1.1,0.055999999999999994,0.23199999999999998,0.18600000000000003,0.573,0.122,14
32,185.42,80.73937600000001,Undrafted,Undrafted,9,3.1,0.8,1,-7.3,0,0.09,0.182,0.41600000000000004,0.14800000000000002,Undrafted
23,203.2,95.25432,2,43,35,5.5,3.1,1.3,3.1,0.063,0.15,0.154,0.568,0.125,73
29,195.58,105.68693600000002,2,29,63,2,1.3,0.7,-7.4,0.028999999999999998,0.096,0.1,0.441,0.087,59
23,205.74,97.52228000000001,1,23,82,13.3,4.6,1.3,-3.1,0.052000000000000005,0.14800000000000002,0.26,0.499,0.092,23
26,185.42,79.3786,2,38,66,6.9,1.7,3.8,-1.8,0.02,0.075,0.165,0.494,0.282,68
29,203.2,101.151016,1,9,66,21.6,5.1,5.9,5.7,0.019,0.134,0.303,0.48700000000000004,0.294,9
25,205.74,98.88305600000001,1,22,9,3.6,2.2,0.9,6,0.064,0.157,0.18,0.431,0.138,22
29,208.28,99.79024,1,16,82,19.5,5.7,5,8.1,0.034,0.141,0.249,0.5760000000000001,0.22399999999999998,16
35,193.04,95.25432,1,2,80,10.8,7.5,10.1,-0.2,0.037000000000000005,0.196,0.175,0.499,0.424,2
30,190.5,81.64656,2,49,57,2.9,1,1.5,1,0.01,0.099,0.16399999999999998,0.413,0.20800000000000002,79
21,210.82,104.32616,1,28,6,3.5,0.8,0.2,-16.7,0,0.217,0.402,0.6579999999999999,0.125,28
24,203.2,115.66596000000001,1,9,30,5.6,2.8,0.3,-10.3,0.126,0.162,0.235,0.5429999999999999,0.057,9
30,195.58,99.79024,Undrafted,Undrafted,73,5.8,3.1,0.9,7.2,0.033,0.16899999999999998,0.166,0.528,0.078,Undrafted
33,200.66,99.79024,Undrafted,Undrafted,49,3.8,2.6,0.4,-11,0.07,0.135,0.141,0.507,0.044000000000000004,Undrafted
24,182.88,79.3786,Undrafted,Undrafted,44,4.3,1.1,1.3,4.6,0.01,0.106,0.222,0.515,0.21600000000000003,Undrafted
24,193.04,86.18248,1,11,34,4.1,0.7,0.5,0.8,0.004,0.095,0.218,0.569,0.094,11
22,198.12,99.79024,1,18,74,12.3,2.1,1.7,6.6,0.033,0.082,0.255,0.603,0.149,18
33,185.42,86.18248,1,27,74,4.1,1,2.1,1.6,0.013000000000000001,0.063,0.157,0.48100000000000004,0.23199999999999998,27
30,210.82,115.66596000000001,2,33,44,2.2,2.2,0.3,-9.2,0.087,0.21,0.14,0.528,0.053,63
30,210.82,120.20188,1,19,31,1.8,2.9,0.2,0,0.09,0.26899999999999996,0.174,0.377,0.043,19
30,190.5,83.91452,1,27,39,11.9,3.6,8.4,0.4,0.02,0.1,0.21,0.45799999999999996,0.368,27
27,203.2,97.52228000000001,2,31,81,7.2,1.5,0.8,0.1,0.023,0.069,0.174,0.561,0.068,61
28,195.58,90.7184,1,8,80,20.6,2.6,5,-7.1,0.013000000000000001,0.063,0.24600000000000002,0.528,0.217,8
26,182.88,86.18248,1,20,69,10.9,3.5,5.6,6.4,0.017,0.11900000000000001,0.18600000000000003,0.564,0.299,20
24,208.28,106.59411999999999,2,41,25,1.6,1.2,0.1,-1.2,0.12,0.111,0.126,0.5329999999999999,0.023,71
27,203.2,99.79024,2,49,58,8,2.8,0.6,1.4,0.04,0.109,0.14800000000000002,0.625,0.043,79
31,203.2,98.429464,1,18,74,7.4,4.4,1.5,5.5,0.02,0.187,0.135,0.5870000000000001,0.105,18
28,185.42,79.3786,Undrafted,Undrafted,80,8.1,1.6,2.4,3.2,0.02,0.085,0.244,0.46799999999999997,0.21100000000000002,Undrafted
22,200.66,102.0582,1,22,73,5.8,3.9,1.1,-2,0.099,0.136,0.147,0.528,0.094,22
26,210.82,108.86208,1,11,73,3.7,3.3,0.9,-3.1,0.096,0.111,0.126,0.433,0.072,11
24,190.5,89.357624,1,22,82,9.9,2.9,3.8,-4,0.016,0.10300000000000001,0.192,0.5579999999999999,0.24,22
29,210.82,108.40848799999999,2,52,70,1.7,1.7,0.5,6,0.067,0.136,0.086,0.515,0.071,82
26,203.2,103.418976,1,10,82,6.7,2.2,0.8,4.1,0.033,0.132,0.20800000000000002,0.52,0.081,10
29,213.36,115.66596000000001,1,18,74,1.9,2.4,0.3,-6.2,0.064,0.12,0.077,0.48100000000000004,0.033,18
28,203.2,92.98635999999999,Undrafted,Undrafted,78,8.5,6.2,1.2,7.3,0.052000000000000005,0.21,0.146,0.54,0.06,Undrafted
22,187.96,88.45044,Undrafted,Undrafted,18,2.9,1.1,0.8,1.3,0.035,0.129,0.214,0.493,0.161,Undrafted
30,205.74,112.490816,2,49,80,6.2,3.4,1.7,0.8,0.061,0.146,0.174,0.496,0.142,79
25,203.2,103.418976,1,17,80,19.6,6.1,2.1,-2.1,0.035,0.15,0.233,0.5710000000000001,0.097,17
22,210.82,104.32616,1,11,76,10.5,9.8,1,5.3,0.128,0.257,0.14400000000000002,0.637,0.051,11
36,200.66,97.52228000000001,1,3,16,3.8,2.2,2.2,-4.8,0.011000000000000001,0.11199999999999999,0.11199999999999999,0.469,0.17300000000000001,3
32,205.74,106.59411999999999,1,4,79,21.4,10.2,1.5,2.1,0.078,0.23399999999999999,0.256,0.525,0.07,4
33,187.96,88.45044,Undrafted,Undrafted,70,7.8,2.9,5.5,1.6,0.015,0.093,0.139,0.531,0.266,Undrafted
33,190.5,88.45044,2,39,69,5.6,2,3.8,-3.4,0.017,0.086,0.136,0.517,0.268,69
33,198.12,97.52228000000001,1,21,82,12.5,4.1,2.2,4,0.023,0.127,0.175,0.58,0.107,21
31,205.74,111.13004,1,6,46,8,3.7,1,-5.1,0.068,0.146,0.22399999999999998,0.455,0.085,6
24,200.66,97.52228000000001,1,15,56,6.3,2.6,1.4,-6.3,0.038,0.099,0.155,0.488,0.113,15
33,193.04,92.98635999999999,1,4,71,8.4,2.9,4.8,0.2,0.012,0.10300000000000001,0.135,0.5489999999999999,0.239,4
33,205.74,111.13004,1,2,78,8.8,8.5,1.1,6.8,0.105,0.256,0.155,0.511,0.061,2
22,195.58,97.52228000000001,1,27,75,3.7,1.8,0.7,7.7,0.044000000000000004,0.121,0.149,0.494,0.086,27
20,213.36,129.27372,1,10,35,13.1,10.2,1.7,10.8,0.121,0.256,0.171,0.659,0.091,10
33,208.28,106.59411999999999,1,12,44,3.9,2.4,0.7,2.1,0.072,0.174,0.163,0.573,0.1,12
29,190.5,97.52228000000001,1,3,82,21.8,4.7,7.6,3.9,0.031,0.10099999999999999,0.255,0.523,0.29100000000000004,3
25,190.5,90.7184,1,3,72,18.6,3.1,3,-6.5,0.018000000000000002,0.092,0.256,0.5579999999999999,0.168,3
33,205.74,108.86208,Undrafted,Undrafted,72,4.8,8.4,1.5,-3.6,0.113,0.19699999999999998,0.1,0.408,0.07,Undrafted
25,190.5,92.98635999999999,1,28,65,12.8,3.3,4.3,-1.7,0.02,0.1,0.198,0.54,0.222,28
32,195.58,99.79024,Undrafted,Undrafted,11,1.3,0.2,0,-5.3,0,0.067,0.23399999999999999,0.391,0,Undrafted
24,187.96,86.18248,Undrafted,Undrafted,12,5.8,1.6,1.6,-23.6,0.007,0.113,0.254,0.495,0.28800000000000003,Undrafted
37,203.2,99.79024,Undrafted,Undrafted,2,2,0,0,-36.8,0,0,0.27699999999999997,0.667,0,Undrafted
35,185.42,83.91452,1,23,72,7.7,2.5,1.9,7,0.027000000000000003,0.12300000000000001,0.205,0.51,0.17,23
24,200.66,97.52228000000001,2,37,46,3.9,2,0.6,-7.2,0.064,0.139,0.16399999999999998,0.5479999999999999,0.092,67
31,195.58,95.25432,1,11,73,9.1,4.5,1.3,1.6,0.062,0.187,0.228,0.495,0.11,11
26,203.2,106.59411999999999,1,21,82,8.8,4.6,3.9,4.3,0.051,0.128,0.16699999999999998,0.516,0.196,21
31,198.12,102.0582,Undrafted,Undrafted,26,3.5,2.1,0.6,-11,0.121,0.105,0.183,0.452,0.102,Undrafted
27,205.74,100.243832,1,15,75,9.8,3.5,1.2,-8.5,0.038,0.145,0.214,0.531,0.1,15
23,213.36,117.93392,1,1,78,14.3,9.8,2.6,-6.6,0.106,0.23199999999999998,0.205,0.532,0.121,1
27,205.74,101.151016,1,24,72,11,4.7,4,8.8,0.068,0.11800000000000001,0.161,0.603,0.17600000000000002,24
36,205.74,106.59411999999999,Undrafted,Undrafted,30,2.3,2,0.3,-15.9,0.06,0.18600000000000003,0.11800000000000001,0.54,0.052000000000000005,Undrafted
23,213.36,122.46983999999999,2,49,61,4.3,2.8,0.7,-1,0.127,0.188,0.221,0.529,0.113,79
23,182.88,73.028312,1,26,51,5.2,1.1,1.7,-0.5,0.026000000000000002,0.085,0.22399999999999998,0.535,0.249,26
23,190.5,88.45044,1,11,56,4.2,1,2,-7.2,0.016,0.062,0.16399999999999998,0.455,0.218,11
33,208.28,122.46983999999999,1,8,82,1.9,2.5,0.2,0.4,0.107,0.195,0.12300000000000001,0.46399999999999997,0.038,8
33,195.58,104.32616,Undrafted,Undrafted,35,1.9,1.7,0.8,0.4,0.099,0.12,0.146,0.406,0.134,Undrafted
28,205.74,113.398,1,25,81,13.6,5.4,1.6,3,0.05,0.175,0.21100000000000002,0.547,0.089,25
22,208.28,111.13004,1,3,81,10.1,9.7,1.5,-2.4,0.113,0.247,0.162,0.539,0.078,3
23,208.28,120.20188,1,15,82,21,11.1,1.4,-11.2,0.11800000000000001,0.251,0.276,0.535,0.075,15
24,203.2,99.79024,1,14,79,12.7,4.5,1.2,-9.2,0.052000000000000005,0.141,0.242,0.504,0.084,14
24,198.12,92.98635999999999,1,29,6,3.7,1.3,0,-0.2,0.089,0.068,0.25,0.446,0,29
28,200.66,102.0582,Undrafted,Undrafted,82,13.2,4.2,1.2,-2.2,0.026000000000000002,0.16899999999999998,0.24600000000000002,0.5489999999999999,0.083,Undrafted
25,205.74,104.32616,2,45,43,4.2,2.2,0.3,-12.3,0.075,0.152,0.18100000000000002,0.5539999999999999,0.045,75
38,208.28,118.38751200000002,1,2,25,6,3.7,0.3,-0.4,0.10300000000000001,0.16399999999999998,0.182,0.58,0.032,2
25,208.28,112.94440800000001,1,9,79,25.2,9.1,1.5,8.3,0.085,0.214,0.282,0.6559999999999999,0.072,9
21,205.74,95.25432,2,56,62,3.6,3.8,0.5,14.1,0.136,0.21100000000000002,0.136,0.584,0.057999999999999996,86
25,208.28,108.86208,2,30,48,6.7,8.3,1.1,2.8,0.11199999999999999,0.239,0.136,0.485,0.065,60
21,210.82,112.490816,2,49,82,7.5,5.2,1.1,-5.8,0.114,0.193,0.19899999999999998,0.512,0.096,79
26,177.8,78.471416,Undrafted,Undrafted,4,1.5,0.3,1.8,-32.1,0,0.048,0.122,0.51,0.583,Undrafted
27,205.74,111.13004,Undrafted,Undrafted,33,3,2.8,0.2,-12.2,0.128,0.218,0.172,0.502,0.045,Undrafted
24,198.12,93.89354399999999,1,9,82,19.9,5.4,4.8,-0.5,0.031,0.134,0.24,0.5429999999999999,0.207,9
32,187.96,90.7184,1,8,82,17,4,6.9,-1.8,0.037000000000000005,0.091,0.22699999999999998,0.537,0.318,8
27,193.04,90.7184,Undrafted,Undrafted,31,4,1.5,1.5,-0.4,0.038,0.093,0.163,0.504,0.18,Undrafted
22,213.36,113.398,1,1,78,10.2,3.7,1.1,3.7,0.031,0.152,0.226,0.495,0.073,1
33,182.88,81.64656,1,1,82,26.4,3,7.1,5.8,0.015,0.061,0.266,0.5670000000000001,0.271,1
32,213.36,118.38751200000002,Undrafted,Undrafted,72,13.4,9.5,3.7,0.8,0.081,0.23399999999999999,0.183,0.5579999999999999,0.161,Undrafted
20,205.74,92.98635999999999,1,8,38,4,2.6,0.2,-2.7,0.10099999999999999,0.172,0.161,0.583,0.035,8
23,203.2,108.86208,2,33,79,8.3,4.4,0.7,-0.7,0.093,0.16699999999999998,0.19899999999999998,0.564,0.067,63
28,213.36,120.20188,1,7,23,3.6,3.3,0.6,-1.2,0.111,0.18,0.195,0.384,0.071,7
23,182.88,79.3786,1,4,80,21.1,4,11.6,7.9,0.024,0.10300000000000001,0.254,0.5760000000000001,0.5,4
24,187.96,79.3786,Undrafted,Undrafted,60,7.8,2,3,-7.1,0.01,0.098,0.172,0.5589999999999999,0.23399999999999999,Undrafted
23,205.74,122.46983999999999,2,41,52,1.9,2.6,0.3,-3.1,0.10400000000000001,0.172,0.098,0.496,0.046,71
35,208.28,111.13004,1,1,9,3.9,3.6,2,-8.8,0.018000000000000002,0.24600000000000002,0.159,0.48200000000000004,0.188,1
25,208.28,106.59411999999999,1,8,62,13.4,7,1.2,-5.9,0.08,0.185,0.21100000000000002,0.5539999999999999,0.07,8
25,198.12,107.95489599999999,Undrafted,Undrafted,79,3,5.4,1.2,8.6,0.098,0.20800000000000002,0.086,0.512,0.083,Undrafted
33,180.34,83.91452,Undrafted,Undrafted,24,4.7,1.3,2,-1.6,0.009,0.085,0.165,0.449,0.212,Undrafted
25,195.58,97.52228000000001,Undrafted,Undrafted,17,1.8,0.8,0.5,16.1,0.045,0.14300000000000002,0.218,0.493,0.184,Undrafted
22,205.74,83.91452,1,7,79,5.8,3.7,1.4,-9.3,0.049,0.138,0.156,0.429,0.092,7
28,198.12,102.0582,1,13,70,22.1,5.6,2.7,-5,0.036000000000000004,0.145,0.273,0.595,0.14300000000000002,13
26,213.36,120.20188,1,6,56,15.7,12.7,1.9,-5.1,0.095,0.293,0.218,0.5379999999999999,0.094,6
24,210.82,111.13004,Undrafted,Undrafted,3,0,0.7,0.3,-6.2,0.083,0.091,0.034,0,0.14300000000000002,Undrafted
32,193.04,97.52228000000001,2,41,77,12.8,3.6,2.6,-7.8,0.022000000000000002,0.099,0.185,0.514,0.131,71
27,213.36,115.66596000000001,Undrafted,Undrafted,42,2,1.7,0.2,1.8,0.086,0.151,0.136,0.465,0.044000000000000004,Undrafted
23,195.58,91.171992,2,59,33,2.2,0.8,0.9,-3.2,0.034,0.073,0.18899999999999997,0.364,0.165,89
21,195.58,92.98635999999999,1,21,59,8.8,3,1.3,-11.7,0.016,0.134,0.19699999999999998,0.48,0.095,21
27,198.12,95.25432,1,20,25,3.2,1.4,0.5,0.2,0.04,0.149,0.19,0.537,0.10300000000000001,20
28,198.12,102.0582,Undrafted,Undrafted,76,9.2,3.2,2,-12.1,0.043,0.106,0.19399999999999998,0.474,0.129,Undrafted
31,190.5,88.45044,Undrafted,Undrafted,67,6.5,1.1,1.9,0.2,0.004,0.06,0.141,0.5820000000000001,0.154,Undrafted
34,177.8,77.56423199999999,1,7,60,5.3,2,2.8,-4.6,0.022000000000000002,0.10800000000000001,0.193,0.45,0.244,7
29,182.88,81.64656,1,28,67,5.3,1.4,2.6,-4.1,0.013999999999999999,0.099,0.172,0.53,0.273,28
30,210.82,111.13004,2,33,51,3.2,2.8,0.2,-7.7,0.122,0.18,0.174,0.44299999999999995,0.034,63
22,187.96,87.996848,2,42,58,10.4,2.3,2.5,2.3,0.019,0.071,0.153,0.5920000000000001,0.13,72
24,203.2,113.398,2,36,77,9.4,4.6,0.8,-8.7,0.095,0.18,0.20600000000000002,0.59,0.066,66
25,185.42,83.91452,2,38,66,5.8,1.8,4,-2.7,0.013999999999999999,0.076,0.134,0.508,0.273,68
24,208.28,104.32616,1,4,67,22.3,8.7,2.6,7.8,0.089,0.2,0.282,0.588,0.12300000000000001,4
29,208.28,103.418976,Undrafted,Undrafted,5,1.2,1.8,0,3.8,0.059000000000000004,0.259,0.125,0.342,0,Undrafted
23,198.12,103.872568,1,6,74,19.1,4.7,5.8,0.4,0.034,0.114,0.249,0.531,0.272,6
28,213.36,119.294696,1,20,80,10.6,7.2,0.9,1.2,0.14,0.162,0.174,0.5820000000000001,0.051,20
36,200.66,95.25432,1,15,31,7.1,1.8,1.7,5.5,0.025,0.092,0.155,0.655,0.15,15
32,177.8,77.11064,1,16,74,4.6,1.9,4.4,-9.9,0.01,0.089,0.12300000000000001,0.45299999999999996,0.32299999999999995,16
31,203.2,111.13004,2,44,37,3.4,2.6,0.6,0,0.06,0.17300000000000001,0.155,0.461,0.074,74
27,205.74,113.398,1,24,51,4.7,2.1,0.5,0.6,0.053,0.153,0.207,0.489,0.073,24
30,205.74,106.59411999999999,2,34,48,1.8,1.6,0.8,6.4,0.053,0.11900000000000001,0.11699999999999999,0.428,0.11900000000000001,64
32,205.74,115.66596000000001,1,22,66,3.3,3.6,0.2,-1,0.085,0.214,0.14,0.485,0.025,22
37,200.66,90.7184,Undrafted,Undrafted,81,6,2.9,1.1,4.9,0.016,0.095,0.1,0.527,0.055,Undrafted
24,187.96,81.64656,Undrafted,Undrafted,32,3.7,1,1.1,1.9,0.036000000000000004,0.055,0.153,0.519,0.139,Undrafted
21,198.12,99.79024,2,34,60,5,1.3,0.9,7.1,0.027000000000000003,0.111,0.18100000000000002,0.574,0.113,64
32,210.82,113.398,2,35,31,0.8,1.2,0.3,-3,0.034,0.18,0.077,0.382,0.06,65
24,205.74,112.490816,2,31,42,8.1,4.9,0.5,6.5,0.157,0.184,0.187,0.6409999999999999,0.05,61
28,187.96,91.625584,Undrafted,Undrafted,62,6.9,1.8,3.5,5.1,0.009,0.09,0.171,0.547,0.272,Undrafted
26,205.74,120.655472,2,34,81,21.1,10.4,2.9,7.2,0.088,0.27899999999999997,0.266,0.581,0.135,64
25,198.12,104.32616,1,25,82,9,4.4,1.8,0.8,0.039,0.184,0.188,0.527,0.11699999999999999,25
24,203.2,104.32616,1,3,77,25.7,7.4,3.4,3.5,0.071,0.151,0.301,0.568,0.156,3
28,200.66,103.418976,1,10,58,20.3,6.7,4.9,3,0.047,0.156,0.239,0.5579999999999999,0.21,10
27,198.12,97.52228000000001,1,22,53,2,1.2,0.4,0.4,0.023,0.10800000000000001,0.111,0.43700000000000006,0.052000000000000005,22
22,205.74,106.59411999999999,1,15,14,0.6,1.3,0,-20.2,0.07,0.141,0.121,0.217,0,15
25,210.82,112.490816,1,8,78,6.8,4.5,0.7,0.5,0.094,0.221,0.196,0.529,0.073,8
29,190.5,90.7184,Undrafted,Undrafted,68,7.6,2.5,3.1,-8,0.021,0.102,0.16699999999999998,0.49,0.20800000000000002,Undrafted
23,210.82,105.23334399999999,1,7,76,11.7,6.1,1,-10,0.087,0.212,0.23800000000000002,0.502,0.072,7
31,190.5,91.625584,1,3,78,17,2.7,6.8,10.3,0.02,0.083,0.231,0.619,0.341,3
23,215.9,111.13004,2,51,4,1.8,1.8,0,9.2,0.15,0.138,0.089,0.7170000000000001,0,81
26,187.96,81.64656,1,28,69,18.8,3.2,6,7.6,0.016,0.095,0.28300000000000003,0.542,0.327,28
26,193.04,96.615096,1,25,75,6.6,2.2,1.5,9.4,0.032,0.10800000000000001,0.196,0.527,0.14300000000000002,25
25,210.82,113.851592,Undrafted,Undrafted,56,1.4,2.5,0.2,-5.9,0.162,0.175,0.085,0.5379999999999999,0.033,Undrafted
32,210.82,117.93392,1,1,78,19.3,11.3,2.8,7.8,0.10800000000000001,0.281,0.28300000000000003,0.546,0.152,1
30,208.28,115.66596000000001,Undrafted,Undrafted,73,4.6,2.7,0.6,-1.4,0.073,0.141,0.166,0.5,0.069,Undrafted
32,208.28,104.32616,2,58,15,2.7,1.7,0.2,-4,0.102,0.20199999999999999,0.147,0.6970000000000001,0.048,88
25,190.5,83.91452,1,24,73,7.6,1.8,1.9,4.6,0.016,0.095,0.195,0.5429999999999999,0.163,24
23,205.74,99.79024,1,7,63,17,6.3,2.5,-4.3,0.07,0.141,0.23399999999999999,0.528,0.127,7
28,203.2,106.59411999999999,2,32,74,7.2,3.9,2.9,6.2,0.055999999999999994,0.127,0.159,0.509,0.182,62
27,187.96,79.3786,1,14,61,6.4,1.5,4,-6.3,0.012,0.072,0.174,0.48200000000000004,0.29600000000000004,14
26,200.66,97.52228000000001,1,10,14,5.6,2.4,1.2,-2.5,0.036000000000000004,0.146,0.213,0.43799999999999994,0.134,10
28,205.74,111.13004,2,55,82,10.3,6.4,1.3,4.1,0.097,0.195,0.19699999999999998,0.5479999999999999,0.088,85
21,187.96,79.3786,2,45,80,11.5,2.1,3.2,-1.1,0.025,0.081,0.242,0.523,0.23600000000000002,75
25,205.74,102.0582,Undrafted,Undrafted,16,1.1,0.8,0,-5,0.12300000000000001,0.081,0.14300000000000002,0.47200000000000003,0,Undrafted
